"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","FINANCIAL_SECTOR","UNIT_MEASURE","TIME_PERIOD","OBS_VALUE","AGG_METHOD","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","DERIVATION_TYPE","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","FINANCIAL_SECTOR_LABEL","UNIT_MEASURE_LABEL","AGG_METHOD_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","DERIVATION_TYPE_LABEL"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-M09","62.69318293673942","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-M10","62.58604213204752","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-M11","63.02164115714496","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2019-M12","61.77690571694127","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M01","58.90528302306244","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M02","59.35144116116657","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M03","57.8630185714246","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M04","60.35662293994034","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M05","60.76113155790268","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M06","59.85799123151006","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M07","59.72096595193463","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M08","58.94769502171786","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M09","58.05247387353244","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M10","57.94392143347258","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M11","57.88687644965989","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2020-M12","57.16895187145179","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M01","49.9765937625888","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M02","53.59527968261023","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M03","55.51952435486231","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M04","59.6273416042165","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M05","59.61873372842598","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M06","59.65259726963761","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M07","59.83770202296224","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M08","59.53135706971603","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M09","59.0028548289699","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M10","58.57605782400534","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M11","58.66894754525374","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2021-M12","57.74082944665422","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M01","53.91747014913282","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M02","53.57329221241094","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M03","51.04017869263867","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M04","51.41672596356533","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M05","51.54669204705873","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M06","52.30096917861338","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M07","53.45652501632319","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M08","54.45930602944674","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M09","54.97321163193878","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M10","55.26918604268782","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M11","55.56070359584828","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
"datastructure","WB.DEC.DG:DS_IMF_FSIC(1.0.0)","I","M","CRI","IMF_FSIC_FSI99_CFSI","S12CFSI","PT","2022-M12","54.73661835735923","_Z","RATIO","2","IMF_FSIC","602","0","A","PU","SC","Monthly","Costa Rica","Interest margin to gross income, (Core FSI)","Deposit takers","Percentage","Not Applicable","Ratio","Two","Financial Soundness Indicators (FSI), Core and Additional Indicators","CCYY","Units","Normal value","Public","IMF Staff calculations (derived value)"
